,YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
745,2015,1,1,4,OO,6262,N953SW,GTF,DEN,645,636.0,-9.0,12.0,648.0,117.0,115.0,87.0,624,815.0,16.0,842,831.0,-11.0,0,0,,,,,,
746,2015,1,1,4,OO,4811,N443SW,BNA,CVG,645,637.0,-8.0,16.0,653.0,72.0,66.0,45.0,230,838.0,5.0,857,843.0,-14.0,0,0,,,,,,
747,2015,1,1,4,OO,6502,N785SK,SNA,SFO,645,657.0,12.0,16.0,713.0,95.0,82.0,63.0,372,816.0,3.0,820,819.0,-1.0,0,0,,,,,,
748,2015,1,1,4,OO,6523,N754SK,PHX,LAX,645,701.0,16.0,17.0,718.0,96.0,82.0,61.0,370,719.0,4.0,721,723.0,2.0,0,0,,,,,,
749,2015,1,1,4,OO,4974,N792SK,ATL,IAH,646,642.0,-4.0,16.0,658.0,136.0,147.0,121.0,689,759.0,10.0,802,809.0,7.0,0,0,,,,,,
750,2015,1,1,4,OO,7385,N301YV,EKO,SLC,646,636.0,-10.0,20.0,656.0,64.0,81.0,55.0,200,851.0,6.0,850,857.0,7.0,0,0,,,,,,
751,2015,1,1,4,B6,1208,N273JB,IAD,JFK,647,641.0,-6.0,25.0,706.0,73.0,80.0,49.0,228,755.0,6.0,800,801.0,1.0,0,0,,,,,,
752,2015,1,1,4,HA,338,N481HA,HNL,KOA,647,639.0,-8.0,11.0,650.0,42.0,44.0,27.0,163,717.0,6.0,729,723.0,-6.0,0,0,,,,,,
753,2015,1,1,4,OO,6291,N706SK,FAT,SFO,648,645.0,-3.0,30.0,715.0,67.0,63.0,28.0,158,743.0,5.0,755,748.0,-7.0,0,0,,,,,,
754,2015,1,1,4,DL,1212,N582NW,LAX,MSP,649,647.0,-2.0,14.0,701.0,218.0,211.0,193.0,1535,1214.0,4.0,1227,1218.0,-9.0,0,0,,,,,,
755,2015,1,1,4,UA,284,N832UA,PHX,SFO,650,751.0,61.0,27.0,818.0,134.0,121.0,89.0,651,847.0,5.0,804,852.0,48.0,0,0,,0.0,0.0,0.0,0.0,48.0
756,2015,1,1,4,US,1866,N626AW,PIT,CLT,650,653.0,3.0,11.0,704.0,99.0,87.0,68.0,366,812.0,8.0,829,820.0,-9.0,0,0,,,,,,
757,2015,1,1,4,US,2071,N553UW,MSP,CLT,650,647.0,-3.0,23.0,710.0,160.0,150.0,111.0,930,1001.0,16.0,1030,1017.0,-13.0,0,0,,,,,,
758,2015,1,1,4,WN,985,N8315C,BWI,MCO,650,643.0,-7.0,10.0,653.0,160.0,133.0,115.0,787,848.0,8.0,930,856.0,-34.0,0,0,,,,,,
759,2015,1,1,4,WN,739,N927WN,MSY,ATL,650,647.0,-3.0,6.0,653.0,85.0,72.0,60.0,425,853.0,6.0,915,859.0,-16.0,0,0,,,,,,
760,2015,1,1,4,WN,2964,N481WN,PHX,DAL,650,654.0,4.0,16.0,710.0,130.0,130.0,111.0,879,1001.0,3.0,1000,1004.0,4.0,0,0,,,,,,
761,2015,1,1,4,UA,1291,N33209,FLL,ORD,650,645.0,-5.0,14.0,659.0,202.0,207.0,175.0,1182,854.0,18.0,912,912.0,0.0,0,0,,,,,,
762,2015,1,1,4,US,408,N521UW,PHL,PHX,650,640.0,-10.0,19.0,659.0,325.0,351.0,327.0,2075,1026.0,5.0,1015,1031.0,16.0,0,0,,16.0,0.0,0.0,0.0,0.0
763,2015,1,1,4,AA,338,N3DJAA,LAX,SFO,650,644.0,-6.0,21.0,705.0,80.0,79.0,55.0,337,800.0,3.0,810,803.0,-7.0,0,0,,,,,,
764,2015,1,1,4,AA,1371,N477AA,MEM,DFW,650,641.0,-9.0,14.0,655.0,105.0,101.0,78.0,432,813.0,9.0,835,822.0,-13.0,0,0,,,,,,
765,2015,1,1,4,AA,1318,N5CDAA,BOS,DFW,650,645.0,-5.0,21.0,706.0,280.0,287.0,256.0,1562,1022.0,10.0,1030,1032.0,2.0,0,0,,,,,,
766,2015,1,1,4,AA,1595,N553AA,AUS,DFW,650,647.0,-3.0,14.0,701.0,65.0,53.0,33.0,190,734.0,6.0,755,740.0,-15.0,0,0,,,,,,
767,2015,1,1,4,AA,2226,N426AA,DFW,TPA,650,800.0,70.0,17.0,817.0,135.0,135.0,114.0,929,1111.0,4.0,1005,1115.0,70.0,0,0,,0.0,0.0,70.0,0.0,0.0
768,2015,1,1,4,AA,2429,N4XPAA,CLE,DFW,650,653.0,3.0,9.0,702.0,195.0,177.0,159.0,1021,841.0,9.0,905,850.0,-15.0,0,0,,,,,,
769,2015,1,1,4,AA,2424,N3DLAA,LAX,DFW,650,641.0,-9.0,18.0,659.0,180.0,188.0,146.0,1235,1125.0,24.0,1150,1149.0,-1.0,0,0,,,,,,
770,2015,1,1,4,AS,321,N613AS,SJC,SEA,650,647.0,-3.0,8.0,655.0,124.0,113.0,100.0,697,835.0,5.0,854,840.0,-14.0,0,0,,,,,,
771,2015,1,1,4,AS,582,N611AS,PDX,SNA,650,649.0,-1.0,9.0,658.0,139.0,130.0,117.0,859,855.0,4.0,909,859.0,-10.0,0,0,,,,,,
772,2015,1,1,4,AS,629,N626AS,LAS,PDX,650,637.0,-13.0,14.0,651.0,136.0,131.0,114.0,763,845.0,3.0,906,848.0,-18.0,0,0,,,,,,
773,2015,1,1,4,AS,805,N588AS,SEA,SMF,650,644.0,-6.0,14.0,658.0,110.0,102.0,80.0,605,818.0,8.0,840,826.0,-14.0,0,0,,,,,,
774,2015,1,1,4,B6,148,N659JB,LGB,OAK,650,648.0,-2.0,12.0,700.0,82.0,75.0,59.0,353,759.0,4.0,812,803.0,-9.0,0,0,,,,,,
775,2015,1,1,4,DL,476,N196DN,LAX,JFK,650,650.0,0.0,25.0,715.0,319.0,308.0,274.0,2475,1449.0,9.0,1509,1458.0,-11.0,0,0,,,,,,
776,2015,1,1,4,DL,1085,N994AT,AVL,ATL,650,658.0,8.0,24.0,722.0,65.0,56.0,30.0,164,752.0,2.0,755,754.0,-1.0,0,0,,,,,,
777,2015,1,1,4,DL,2512,N937AT,HSV,ATL,650,651.0,1.0,10.0,701.0,68.0,59.0,30.0,151,831.0,19.0,858,850.0,-8.0,0,0,,,,,,
778,2015,1,1,4,EV,6175,N13124,BNA,ORD,650,644.0,-6.0,29.0,713.0,110.0,111.0,73.0,409,826.0,9.0,840,835.0,-5.0,0,0,,,,,,
779,2015,1,1,4,MQ,3082,N918MQ,SAF,DFW,650,,,,,95.0,,,551,,,925,,,0,1,B,,,,,
780,2015,1,1,4,MQ,2973,N628MQ,GRR,DFW,650,,,,,195.0,,,931,,,905,,,0,1,B,,,,,
781,2015,1,1,4,MQ,3294,N509MQ,XNA,ORD,650,700.0,10.0,12.0,712.0,110.0,90.0,70.0,522,822.0,8.0,840,830.0,-10.0,0,0,,,,,,
782,2015,1,1,4,MQ,3268,N694MQ,SUX,ORD,650,646.0,-4.0,32.0,718.0,100.0,99.0,61.0,436,819.0,6.0,830,825.0,-5.0,0,0,,,,,,
783,2015,1,1,4,MQ,3419,N939MQ,LFT,DFW,650,,,,,85.0,,,351,,,815,,,0,1,B,,,,,
784,2015,1,1,4,NK,729,N629NK,ORD,TPA,650,724.0,34.0,9.0,733.0,163.0,143.0,127.0,1012,1040.0,7.0,1033,1047.0,14.0,0,0,,,,,,
785,2015,1,1,4,OO,5536,N779SK,PSP,IAH,650,801.0,71.0,10.0,811.0,178.0,162.0,147.0,1269,1238.0,5.0,1148,1243.0,55.0,0,0,,0.0,0.0,0.0,0.0,55.0
786,2015,1,1,4,OO,5428,N679SA,HYS,DEN,650,650.0,0.0,23.0,713.0,74.0,85.0,53.0,298,706.0,9.0,704,715.0,11.0,0,0,,,,,,
787,2015,1,1,4,UA,464,N434UA,BOS,EWR,651,652.0,1.0,13.0,705.0,86.0,69.0,45.0,200,750.0,11.0,817,801.0,-16.0,0,0,,,,,,
788,2015,1,1,4,HA,332,N483HA,HNL,ITO,651,738.0,47.0,17.0,755.0,50.0,56.0,33.0,216,828.0,6.0,741,834.0,53.0,0,0,,0.0,0.0,53.0,0.0,0.0
789,2015,1,1,4,AA,1101,N5ENAA,JFK,MIA,652,649.0,-3.0,29.0,718.0,198.0,194.0,153.0,1089,951.0,12.0,1010,1003.0,-7.0,0,0,,,,,,
790,2015,1,1,4,NK,111,N522NK,DTW,LAS,652,714.0,22.0,11.0,725.0,273.0,277.0,262.0,1749,847.0,4.0,825,851.0,26.0,0,0,,26.0,0.0,0.0,0.0,0.0
791,2015,1,1,4,UA,1077,N37462,EWR,MIA,653,649.0,-4.0,11.0,700.0,178.0,167.0,152.0,1085,932.0,4.0,951,936.0,-15.0,0,0,,,,,,
792,2015,1,1,4,UA,1510,N37255,SAN,IAH,653,655.0,2.0,14.0,709.0,188.0,176.0,151.0,1303,1140.0,11.0,1201,1151.0,-10.0,0,0,,,,,,
793,2015,1,1,4,UA,204,N810UA,DFW,IAH,654,653.0,-1.0,15.0,708.0,69.0,69.0,43.0,224,751.0,11.0,803,802.0,-1.0,0,0,,,,,,
794,2015,1,1,4,US,773,N701UW,RIC,CLT,655,645.0,-10.0,17.0,702.0,77.0,74.0,54.0,257,756.0,3.0,812,759.0,-13.0,0,0,,,,,,
795,2015,1,1,4,US,1960,N644AW,TPA,CLT,655,654.0,-1.0,11.0,705.0,100.0,94.0,74.0,507,819.0,9.0,835,828.0,-7.0,0,0,,,,,,
796,2015,1,1,4,UA,670,N457UA,TPA,EWR,655,654.0,-1.0,13.0,707.0,155.0,155.0,133.0,997,920.0,9.0,930,929.0,-1.0,0,0,,,,,,
797,2015,1,1,4,WN,707,N706SW,CAK,ATL,655,651.0,-4.0,12.0,703.0,120.0,94.0,77.0,528,820.0,5.0,855,825.0,-30.0,0,0,,,,,,
798,2015,1,1,4,WN,537,N799SW,MCO,ATL,655,651.0,-4.0,12.0,703.0,95.0,95.0,63.0,404,806.0,20.0,830,826.0,-4.0,0,0,,,,,,
799,2015,1,1,4,WN,897,N427WN,ABQ,DAL,655,655.0,0.0,24.0,719.0,105.0,108.0,81.0,580,940.0,3.0,940,943.0,3.0,0,0,,,,,,
800,2015,1,1,4,WN,753,N443WN,PVD,FLL,655,656.0,1.0,7.0,703.0,200.0,179.0,169.0,1188,952.0,3.0,1015,955.0,-20.0,0,0,,,,,,
801,2015,1,1,4,WN,969,N268WN,PHL,FLL,655,651.0,-4.0,9.0,700.0,170.0,150.0,137.0,992,917.0,4.0,945,921.0,-24.0,0,0,,,,,,
802,2015,1,1,4,WN,4120,N247WN,PHL,LAS,655,653.0,-2.0,14.0,707.0,345.0,339.0,321.0,2176,928.0,4.0,940,932.0,-8.0,0,0,,,,,,
803,2015,1,1,4,AA,299,N857AA,MIA,DEN,655,659.0,4.0,15.0,714.0,267.0,264.0,242.0,1709,916.0,7.0,922,923.0,1.0,0,0,,,,,,
804,2015,1,1,4,AA,367,N494AA,TUL,DFW,655,,,,,75.0,,,237,,,810,,,0,1,A,,,,,
805,2015,1,1,4,AA,222,N3JSAA,LAX,BOS,655,650.0,-5.0,17.0,707.0,320.0,292.0,271.0,2611,1438.0,4.0,1515,1442.0,-33.0,0,0,,,,,,
806,2015,1,1,4,AA,1104,N3LAAA,DFW,LGA,655,647.0,-8.0,15.0,702.0,190.0,176.0,157.0,1389,1039.0,4.0,1105,1043.0,-22.0,0,0,,,,,,
807,2015,1,1,4,AA,1373,N549AA,BWI,DFW,655,647.0,-8.0,17.0,704.0,220.0,230.0,202.0,1217,926.0,11.0,935,937.0,2.0,0,0,,,,,,
808,2015,1,1,4,AA,2401,N858AA,DFW,LAX,655,,,,,205.0,,,1235,,,820,,,0,1,B,,,,,
809,2015,1,1,4,B6,16,N934JB,SFO,JFK,655,652.0,-3.0,10.0,702.0,322.0,316.0,299.0,2586,1501.0,7.0,1517,1508.0,-9.0,0,0,,,,,,
810,2015,1,1,4,DL,1071,N932DN,MKE,MSP,655,653.0,-2.0,27.0,720.0,90.0,82.0,52.0,297,812.0,3.0,825,815.0,-10.0,0,0,,,,,,
811,2015,1,1,4,DL,2090,N698DL,PDX,MSP,655,652.0,-3.0,12.0,704.0,203.0,194.0,174.0,1426,1158.0,8.0,1218,1206.0,-12.0,0,0,,,,,,
812,2015,1,1,4,B6,2324,N206JB,MCO,DCA,655,651.0,-4.0,14.0,705.0,124.0,120.0,103.0,759,848.0,3.0,859,851.0,-8.0,0,0,,,,,,
813,2015,1,1,4,B6,2702,N571JB,JFK,BUF,655,645.0,-10.0,18.0,703.0,94.0,82.0,62.0,301,805.0,2.0,829,807.0,-22.0,0,0,,,,,,
814,2015,1,1,4,DL,1651,N954DN,MSP,LAS,655,652.0,-3.0,13.0,705.0,218.0,180.0,160.0,1299,745.0,7.0,833,752.0,-41.0,0,0,,,,,,
815,2015,1,1,4,DL,1818,N555NW,ATL,MCO,655,654.0,-1.0,14.0,708.0,87.0,81.0,59.0,404,807.0,8.0,822,815.0,-7.0,0,0,,,,,,
816,2015,1,1,4,EV,3924,N14960,MFE,IAH,655,647.0,-8.0,14.0,701.0,74.0,69.0,50.0,316,751.0,5.0,809,756.0,-13.0,0,0,,,,,,
817,2015,1,1,4,F9,907,N926FR,TTN,RDU,655,719.0,24.0,9.0,728.0,93.0,72.0,59.0,373,827.0,4.0,828,831.0,3.0,0,0,,,,,,
818,2015,1,1,4,MQ,3063,N511MQ,ELP,ORD,655,,,,,175.0,,,1236,,,1050,,,0,1,A,,,,,
819,2015,1,1,4,MQ,3110,N688MQ,HSV,ORD,655,657.0,2.0,12.0,709.0,130.0,109.0,87.0,510,836.0,10.0,905,846.0,-19.0,0,0,,,,,,
820,2015,1,1,4,MQ,3188,N507MQ,ABQ,ORD,655,712.0,17.0,21.0,733.0,155.0,173.0,119.0,1118,1032.0,33.0,1030,1105.0,35.0,0,0,,18.0,0.0,17.0,0.0,0.0
821,2015,1,1,4,UA,821,N490UA,RDU,SFO,657,657.0,0.0,17.0,714.0,361.0,356.0,328.0,2400,942.0,11.0,958,953.0,-5.0,0,0,,,,,,
822,2015,1,1,4,UA,312,N833UA,EWR,LAX,659,656.0,-3.0,15.0,711.0,386.0,384.0,340.0,2454,951.0,29.0,1025,1020.0,-5.0,0,0,,,,,,
823,2015,1,1,4,US,823,N128UW,DCA,CLT,659,655.0,-4.0,12.0,707.0,89.0,78.0,63.0,331,810.0,3.0,828,813.0,-15.0,0,0,,,,,,
824,2015,1,1,4,UA,1052,N69838,MCO,EWR,659,658.0,-1.0,10.0,708.0,152.0,146.0,127.0,937,915.0,9.0,931,924.0,-7.0,0,0,,,,,,
825,2015,1,1,4,AA,1553,N3JNAA,DCA,MIA,659,653.0,-6.0,11.0,704.0,165.0,151.0,129.0,919,913.0,11.0,944,924.0,-20.0,0,0,,,,,,
826,2015,1,1,4,B6,15,N944JB,JFK,SFO,659,659.0,0.0,16.0,715.0,404.0,380.0,350.0,2586,1005.0,14.0,1043,1019.0,-24.0,0,0,,,,,,
827,2015,1,1,4,B6,453,N652JB,JFK,PBI,659,655.0,-4.0,13.0,708.0,183.0,164.0,143.0,1028,931.0,8.0,1002,939.0,-23.0,0,0,,,,,,
828,2015,1,1,4,DL,1547,N997DL,LGA,ATL,659,658.0,-1.0,15.0,713.0,164.0,134.0,115.0,762,908.0,4.0,943,912.0,-31.0,0,0,,,,,,
829,2015,1,1,4,OO,6618,N506CA,PSP,PHX,659,658.0,-1.0,7.0,705.0,68.0,58.0,41.0,261,846.0,10.0,907,856.0,-11.0,0,0,,,,,,
830,2015,1,1,4,OO,5366,N930EV,DVL,JMS,700,,,,,38.0,,,83,,,738,,,0,1,B,,,,,
831,2015,1,1,4,UA,356,N432UA,ALB,ORD,700,710.0,10.0,11.0,721.0,159.0,150.0,130.0,723,831.0,9.0,839,840.0,1.0,0,0,,,,,,
832,2015,1,1,4,UA,392,N456UA,PDX,SFO,700,658.0,-2.0,15.0,713.0,113.0,98.0,78.0,550,831.0,5.0,853,836.0,-17.0,0,0,,,,,,
833,2015,1,1,4,UA,417,N429UA,EWR,TPA,700,659.0,-1.0,9.0,708.0,181.0,163.0,149.0,997,937.0,5.0,1001,942.0,-19.0,0,0,,,,,,
834,2015,1,1,4,US,852,N715UW,JAX,CLT,700,655.0,-5.0,14.0,709.0,87.0,72.0,53.0,328,802.0,5.0,827,807.0,-20.0,0,0,,,,,,
835,2015,1,1,4,US,1722,N825AW,CLE,CLT,700,652.0,-8.0,11.0,703.0,103.0,87.0,68.0,430,811.0,8.0,843,819.0,-24.0,0,0,,,,,,
836,2015,1,1,4,US,1877,N826AW,CLT,MIA,700,654.0,-6.0,23.0,717.0,119.0,118.0,91.0,650,848.0,4.0,859,852.0,-7.0,0,0,,,,,,
837,2015,1,1,4,US,1961,N566UW,IAH,CLT,700,656.0,-4.0,12.0,708.0,142.0,137.0,105.0,912,953.0,20.0,1022,1013.0,-9.0,0,0,,,,,,
838,2015,1,1,4,US,1978,N827AW,IND,CLT,700,657.0,-3.0,13.0,710.0,98.0,84.0,63.0,427,813.0,8.0,838,821.0,-17.0,0,0,,,,,,
839,2015,1,1,4,US,2064,N538UW,DFW,CLT,700,655.0,-5.0,35.0,730.0,148.0,155.0,112.0,936,1022.0,8.0,1028,1030.0,2.0,0,0,,,,,,
840,2015,1,1,4,UA,463,N482UA,LGA,ORD,700,658.0,-2.0,13.0,711.0,159.0,156.0,136.0,733,827.0,7.0,839,834.0,-5.0,0,0,,,,,,
841,2015,1,1,4,UA,514,N411UA,BOS,IAH,700,656.0,-4.0,15.0,711.0,273.0,261.0,236.0,1597,1007.0,10.0,1033,1017.0,-16.0,0,0,,,,,,
842,2015,1,1,4,UA,521,N854UA,BOS,ORD,700,700.0,0.0,32.0,732.0,178.0,191.0,154.0,867,906.0,5.0,858,911.0,13.0,0,0,,,,,,
843,2015,1,1,4,UA,736,N522UA,SFO,EWR,700,659.0,-1.0,21.0,720.0,326.0,315.0,286.0,2565,1506.0,8.0,1526,1514.0,-12.0,0,0,,,,,,
844,2015,1,1,4,UA,795,N843UA,SNA,DEN,700,701.0,1.0,13.0,714.0,142.0,148.0,111.0,846,1005.0,24.0,1022,1029.0,7.0,0,0,,,,,,
845,2015,1,1,4,UA,1027,N38424,SFO,IAH,700,658.0,-2.0,12.0,710.0,232.0,217.0,199.0,1635,1229.0,6.0,1252,1235.0,-17.0,0,0,,,,,,
846,2015,1,1,4,VX,399,N852VA,JFK,LAX,700,655.0,-5.0,18.0,713.0,385.0,392.0,360.0,2475,1013.0,14.0,1025,1027.0,2.0,0,0,,,,,,
847,2015,1,1,4,VX,897,N845VA,LAS,SFO,700,659.0,-1.0,13.0,712.0,85.0,80.0,61.0,414,813.0,6.0,825,819.0,-6.0,0,0,,,,,,
848,2015,1,1,4,WN,473,N423WN,BUF,FLL,700,700.0,0.0,29.0,729.0,195.0,192.0,158.0,1165,1007.0,5.0,1015,1012.0,-3.0,0,0,,,,,,
849,2015,1,1,4,WN,309,N657SW,BWI,HOU,700,658.0,-2.0,9.0,707.0,220.0,211.0,198.0,1246,925.0,4.0,940,929.0,-11.0,0,0,,,,,,
850,2015,1,1,4,WN,369,N8312C,BWI,LAS,700,655.0,-5.0,11.0,706.0,330.0,321.0,301.0,2106,907.0,9.0,930,916.0,-14.0,0,0,,,,,,
851,2015,1,1,4,WN,4635,N8305E,CLE,PHX,700,700.0,0.0,11.0,711.0,280.0,287.0,271.0,1737,942.0,5.0,940,947.0,7.0,0,0,,,,,,
852,2015,1,1,4,WN,1019,N792SW,DCA,DAL,700,655.0,-5.0,14.0,709.0,210.0,227.0,208.0,1184,937.0,5.0,930,942.0,12.0,0,0,,,,,,
853,2015,1,1,4,WN,194,N939WN,ISP,FLL,700,704.0,4.0,15.0,719.0,185.0,179.0,159.0,1092,958.0,5.0,1005,1003.0,-2.0,0,0,,,,,,
854,2015,1,1,4,WN,2511,N7735A,MDW,DAL,700,703.0,3.0,9.0,712.0,150.0,143.0,129.0,793,921.0,5.0,930,926.0,-4.0,0,0,,,,,,
855,2015,1,1,4,WN,767,N497WN,MDW,TPA,700,659.0,-1.0,16.0,715.0,165.0,152.0,132.0,997,1027.0,4.0,1045,1031.0,-14.0,0,0,,,,,,
856,2015,1,1,4,WN,390,N283WN,MSP,MDW,700,656.0,-4.0,10.0,706.0,95.0,76.0,58.0,349,804.0,8.0,835,812.0,-23.0,0,0,,,,,,
857,2015,1,1,4,WN,443,N628SW,PIT,MCO,700,658.0,-2.0,9.0,707.0,150.0,130.0,114.0,834,901.0,7.0,930,908.0,-22.0,0,0,,,,,,
858,2015,1,1,4,WN,921,N962WN,SAT,BNA,700,655.0,-5.0,10.0,705.0,120.0,109.0,94.0,822,839.0,5.0,900,844.0,-16.0,0,0,,,,,,
859,2015,1,1,4,WN,2373,N237WN,HOU,MCO,700,700.0,0.0,11.0,711.0,130.0,124.0,103.0,849,954.0,10.0,1010,1004.0,-6.0,0,0,,,,,,
860,2015,1,1,4,UA,1195,N57864,MCO,SFO,700,1228.0,328.0,13.0,1241.0,360.0,338.0,317.0,2446,1458.0,8.0,1000,1506.0,306.0,0,0,,0.0,0.0,0.0,306.0,0.0
861,2015,1,1,4,UA,1697,N14107,EWR,DEN,700,706.0,6.0,19.0,725.0,270.0,277.0,250.0,1605,935.0,8.0,930,943.0,13.0,0,0,,,,,,
862,2015,1,1,4,US,424,N161UW,ORD,PHX,700,658.0,-2.0,10.0,708.0,243.0,240.0,212.0,1440,940.0,18.0,1003,958.0,-5.0,0,0,,,,,,
863,2015,1,1,4,US,461,N540UW,ATL,CLT,700,658.0,-2.0,15.0,713.0,72.0,63.0,38.0,226,751.0,10.0,812,801.0,-11.0,0,0,,,,,,
864,2015,1,1,4,US,568,N565UW,SLC,PHX,700,701.0,1.0,29.0,730.0,109.0,109.0,68.0,507,838.0,12.0,849,850.0,1.0,0,0,,,,,,
865,2015,1,1,4,US,590,N758US,BOI,PHX,700,659.0,-1.0,30.0,729.0,128.0,131.0,97.0,735,906.0,4.0,908,910.0,2.0,0,0,,,,,,
866,2015,1,1,4,US,621,N185UW,DCA,PHX,700,701.0,1.0,15.0,716.0,320.0,324.0,306.0,1979,1022.0,3.0,1020,1025.0,5.0,0,0,,,,,,
867,2015,1,1,4,AA,9,N792AA,JFK,LAX,700,649.0,-11.0,22.0,711.0,380.0,397.0,368.0,2475,1019.0,7.0,1020,1026.0,6.0,0,0,,,,,,
868,2015,1,1,4,AA,17,N019AA,ATL,MIA,700,656.0,-4.0,15.0,711.0,112.0,106.0,82.0,594,833.0,9.0,852,842.0,-10.0,0,0,,,,,,
869,2015,1,1,4,AA,118,N788AA,LAX,JFK,700,650.0,-10.0,13.0,703.0,325.0,286.0,268.0,2475,1431.0,5.0,1525,1436.0,-49.0,0,0,,,,,,
870,2015,1,1,4,AA,68,N5EGAA,SFO,MIA,700,703.0,3.0,14.0,717.0,324.0,317.0,295.0,2585,1512.0,8.0,1524,1520.0,-4.0,0,0,,,,,,
871,2015,1,1,4,AA,201,N3LJAA,BOS,LAX,700,653.0,-7.0,16.0,709.0,395.0,412.0,390.0,2611,1039.0,6.0,1035,1045.0,10.0,0,0,,,,,,
872,2015,1,1,4,AA,204,N5DXAA,MIA,LAS,700,657.0,-3.0,20.0,717.0,328.0,337.0,308.0,2174,925.0,9.0,928,934.0,6.0,0,0,,,,,,
873,2015,1,1,4,AA,309,N4YDAA,DFW,BNA,700,652.0,-8.0,31.0,723.0,100.0,112.0,74.0,631,837.0,7.0,840,844.0,4.0,0,0,,,,,,
874,2015,1,1,4,AA,315,N3MAAA,LGA,ORD,700,658.0,-2.0,16.0,714.0,165.0,165.0,136.0,733,830.0,13.0,845,843.0,-2.0,0,0,,,,,,
875,2015,1,1,4,AA,1242,N489AA,FAT,DFW,700,745.0,45.0,12.0,757.0,195.0,195.0,170.0,1313,1247.0,13.0,1215,1300.0,45.0,0,0,,0.0,0.0,45.0,0.0,0.0
876,2015,1,1,4,AA,1247,N3CHAA,BOS,ORD,700,659.0,-1.0,26.0,725.0,185.0,191.0,149.0,867,854.0,16.0,905,910.0,5.0,0,0,,,,,,
877,2015,1,1,4,AA,1258,N491AA,LAS,DFW,700,656.0,-4.0,17.0,713.0,165.0,163.0,136.0,1055,1129.0,10.0,1145,1139.0,-6.0,0,0,,,,,,
878,2015,1,1,4,AA,1273,N023AA,MIA,IAH,700,823.0,83.0,18.0,841.0,178.0,207.0,155.0,964,1016.0,34.0,858,1050.0,112.0,0,0,,29.0,0.0,83.0,0.0,0.0
879,2015,1,1,4,AA,1354,N504AA,DFW,MCO,700,655.0,-5.0,17.0,712.0,150.0,144.0,123.0,985,1015.0,4.0,1030,1019.0,-11.0,0,0,,,,,,
880,2015,1,1,4,AA,1529,N5DHAA,MCO,LAX,700,658.0,-2.0,15.0,713.0,335.0,328.0,306.0,2218,919.0,7.0,935,926.0,-9.0,0,0,,,,,,
881,2015,1,1,4,AA,1582,N5EYAA,MIA,BOS,700,656.0,-4.0,10.0,706.0,193.0,182.0,167.0,1258,953.0,5.0,1013,958.0,-15.0,0,0,,,,,,
882,2015,1,1,4,AA,1699,N425AA,TPA,DFW,700,656.0,-4.0,3.0,659.0,170.0,164.0,150.0,929,829.0,11.0,850,840.0,-10.0,0,0,,,,,,
883,2015,1,1,4,AA,1507,N3KXAA,SEA,DFW,700,656.0,-4.0,12.0,708.0,230.0,258.0,213.0,1660,1241.0,33.0,1250,1314.0,24.0,0,0,,24.0,0.0,0.0,0.0,0.0
884,2015,1,1,4,AA,1513,N008AA,DFW,ATL,700,655.0,-5.0,11.0,706.0,125.0,105.0,89.0,731,935.0,5.0,1005,940.0,-25.0,0,0,,,,,,
885,2015,1,1,4,AA,1648,N571AA,TUS,DFW,700,,,,,130.0,,,813,,,1010,,,0,1,B,,,,,
886,2015,1,1,4,AA,2291,N859AA,DFW,MIA,700,,,,,163.0,,,1121,,,1043,,,0,1,B,,,,,
887,2015,1,1,4,AA,2451,N3HTAA,LGA,MIA,700,656.0,-4.0,12.0,708.0,197.0,181.0,151.0,1096,939.0,18.0,1017,957.0,-20.0,0,0,,,,,,
888,2015,1,1,4,AS,17,N419AS,EWR,SEA,700,701.0,1.0,13.0,714.0,371.0,374.0,356.0,2402,1010.0,5.0,1011,1015.0,4.0,0,0,,,,,,
889,2015,1,1,4,AS,39,N459AS,MSP,SEA,700,655.0,-5.0,13.0,708.0,225.0,216.0,197.0,1399,825.0,6.0,845,831.0,-14.0,0,0,,,,,,
890,2015,1,1,4,AS,112,N527AS,ANC,SEA,700,653.0,-7.0,16.0,709.0,210.0,202.0,179.0,1448,1108.0,7.0,1130,1115.0,-15.0,0,0,,,,,,
891,2015,1,1,4,AS,311,N705AS,PSP,SFO,700,651.0,-9.0,10.0,701.0,95.0,85.0,67.0,421,808.0,8.0,835,816.0,-19.0,0,0,,,,,,
892,2015,1,1,4,AS,313,N703AS,SFO,SEA,700,651.0,-9.0,18.0,709.0,120.0,121.0,97.0,679,846.0,6.0,900,852.0,-8.0,0,0,,,,,,
893,2015,1,1,4,AS,405,N565AS,SJC,PDX,700,655.0,-5.0,12.0,707.0,105.0,105.0,88.0,569,835.0,5.0,845,840.0,-5.0,0,0,,,,,,
